date,AAPL,MSFT,AMZN,FB,JPM,GOOGL,GOOG,JNJ,V,PG,XOM,BAC,T,UNH,MA,DIS,INTC,VZ,HD,MRK,CVX,PFE,KO,WFC,CMCSA,CSCO,PEP,BA,C,WMT,ADBE,ABT,MDT,BMY,MCD,NVDA,CRM,NFLX,AMGN,ACN,PM,ABBV,COST,TMO,PYPL,HON,AVGO,UNP,NKE,UTX,TXN,IBM,NEE,ORCL,LIN,LLY,SBUX,MMM,QCOM,AMT,GE,DHR,LMT,CVS,MO,LOW,BKNG,USB,FIS,AXP,GILD,UPS,CAT,MDLZ,ANTM,CI,CHTR,TFC,ADP,TJX,GS,BDX,CME,COP,PNC,CB,INTU,ISRG,SYK,D,SPGI,FISV,SO,DUK,TGT,ZTS,BSX,AGN,MS,RTN,MU,BLK,CL,CCI,AMAT,CSX,MMC,VRTX,PLD,SCHW,SLB,GPN,DE,NOC,BIIB,NOW,ITW,APD,AMD,ICE,NSC,PSX,EQIX,EW,HUM,ILMN,EOG,AON,COF,ECL,SHW,KMB,DD,EMR,AEP,EL,GM,ATVI,SPG,LHX,ADI,WM,WBA,EXC,AIG,SYY,BAX,LRCX,SRE,BK,PGR,GD,ROST,MAR,KMI,DOW,ADSK,MET,DG,HCA,ETN,MPC,MCO,VLO,AFL,PRU,F,ROP,FDX,ALL,OXY,NEM,TRV,DAL,CTSH,ORLY,XEL,WELL,VFC,APH,TEL,STZ,PSA,IR,JCI,GIS,PPG,HLT,EA,OKE,ZBH,HPQ,YUM,INFO,REGN,ED,TDG,USD,PEG,WMB,AVB,STT,WEC,AZO,TROW,KLAC,EQR,CMI,EBAY,PCAR,MSI,IQV,ES,TSN,SBAC,EIX,PAYX,PH,DFS,A,CNC,FE,LUV,ADM,PPL,WLTW,MCHP,TWTR,SWK,PXD,MCK,DLR,TMUS,FLT,DTE,XLNX,VRSK,MNST,APTV,LYB,ALXN,ETR,O,LVS,ROK,KR,RCL,AME,CERN,VIAC,FTV,IDXX,RMD,NTRS,CTAS,WY,GLW,MTB,MSCI,ANSS,FITB,AWK,DLTR,HSY,HAL,HIG,CTVA,VTR,SYF,CMG,AMP,BLL,FAST,SNPS,MKC,CDW,SWKS,HPE,CCL,CBRE,FRC,KEY,BBY,ALGN,CDNS,BXP,VRSN,ESS,KHC,KEYS,CLX,UAL,FCX,MTD,VMC,RSG,WDC,CPRT,AEE,ARE,IP,DHI,OMC,CFG,AJG,CMS,AMCR,HES,MLM,NUE,CXO,TFX,EFX,MGM,K,CHD,DOV,PEAK,BKR,WCG,RF,CAG,MXIM,LH,COO,INCY,LEN,FTNT,CINF,HBAN,EXPE,GPC,KSU,WAT,CAH,CE,GWW,MAA,NLOK,FANG,EVRG,DGX,KMX,MKTX,PFG,ULTA,NTAP,TTWO,HOLX,TIF,XYL,GRMN,BR,WAB,STX,AKAM,ZBRA,CTXS,EXR,IT,MAS,WYNN,UDR,DRI,HAS,IFF,QRVO,FMC,ATO,CBOE,NVR,IEX,CNP,HST,L,FOXA,SIVB,AES,LNT,LDOS,EXPD,STE,VAR,LW,DRE,ABC,URI,HRL,CTL,NCLH,XRAY,ARNC,NDAQ,J,TSLAX,NBL,SJM,ODFL,LNC,ALLE,UHS,JKHY,AAL,WRK,WU,RE,RJF,MRO,AAP,VNO,ANET,PKI,AVY,TSCO,PKG,LKQ,CF,EMN,NI,REG,DISCK,CMA,GL,CHRW,TAP,MYL,DVN,HII,JBHT,APA,ETFC,LYV,TXT,PHM,WRB,NOV,PNW,NRG,HSIC,DISH,DXC,WHR,SNA,IRM,BWA,FRT,FBHS,ZION,IPG,FTI,FFIV,CPB,KIM,ALK,MHK,JNPR,PVH,KSS,PNR,ALB,AIZ,AIV,HFC,PBCT,ABMD,SLG,TPR,MOS,PRGO,NWL,NLSN,RHI,BEN,COG,FLIR,LEG,XRX,IVZ,FLS,DVA,SEE,AOS,PWR,RL,HOG,UNM,FOX,NWSA,CPRI,DISCA,HBI,IPGP,M,XEC,HP,ROL,LB,HRB,JWN,ADS,UAA,UA,GPS,COTY,NWS
2019-02-01 00:00:00+00:00,164.0474906489,101.2743375663,1626.23,165.71,100.9015888627,1118.62,1110.75,130.532087713,139.2635857224,94.98861008,72.4373394354,27.7536748981,28.3091877335,264.2862724855,212.6704836628,109.9556281021,47.5476171557,52.3264599811,179.5031746912,74.4283112034,113.7443134617,41.2773372329,47.1985905193,47.4686104662,36.0800172892,46.0735121626,108.9639082242,378.7452927774,61.9382229304,91.9995602368,247.38,71.2043296127,86.5004625713,48.278519998,172.5571416993,144.1650678379,155.87,339.85,181.5206436491,152.2311838119,71.5146189117,76.1169283505,208.2269631612,242.7920560157,90.01,141.8004136422,256.8343162215,156.2253253065,80.6516739442,116.3682156142,99.2408387418,127.967274013,173.613567434,49.9365932438,162.6372444646,118.2071189026,66.8615977119,192.604865321,47.8695053666,167.4696397003,9.7646302685,108.7758572443,283.2942881068,63.121290836,46.0543062437,95.2841354086,1836.96,49.8046725734,105.9943681629,101.6421114316,67.4543395105,102.5174851898,127.2561520882,44.6521174317,299.8287181691,194.0124304449,340.95,47.2313835577,138.7640338604,48.0913166902,192.5910546655,244.3823616086,178.4628622927,67.1714048217,118.9751317837,130.935766748,212.8518409284,524.65,175.476517012,67.6933050465,191.9344250768,82.92,46.3850089323,84.1372927668,68.9797942782,86.6334795955,37.93,141.2877893894,40.665450371,162.728029874,39.6,404.6045037797,63.4740614627,113.0012309362,38.5980648613,65.3170775485,88.6761405165,191.52,67.6077058944,46.285976516,42.1749678968,113.6109007317,160.906385733,268.6759099395,330.91,221.51,130.9178832025,162.3928365275,24.51,76.5209078589,167.0779808344,90.9239770382,388.6643290198,168.7,303.9213980806,282.86,97.5774169722,165.9541641998,79.4301950904,157.3860350502,413.1834901978,108.2796254198,,64.6621710721,76.6406185734,135.3753870025,37.2166437079,45.6390324689,170.4038335482,151.4405873879,98.5276949881,93.7190030857,69.7065294392,46.0075463508,42.7261877127,62.2160289989,71.3714025475,169.1594420472,113.537579707,51.2878770479,63.4949520476,165.2141031565,90.5702339398,112.9233111549,17.4751357774,,149.07,43.8738423442,114.0108656008,137.9914628738,73.8877149527,63.0141435635,158.5896426895,81.7004279312,46.9506563695,89.0052237459,8.1811347425,290.6767048875,176.49043083,87.0751786194,63.6379784528,32.4992292998,123.6332036998,48.5930342329,69.2756591825,346.75,50.7613009571,73.0782549363,77.5836813223,87.1425221329,79.7014217616,171.0274688221,202.2714386451,99.3013305325,32.3969715649,42.6320201215,103.9920174449,73.9395278283,91.22,61.9244925837,115.7461618649,21.5268662104,92.5837086073,51.77,430.15,74.0372103214,351.3837624243,34.3147199507,52.8180614944,25.8360433857,184.6863292903,69.0138163573,70.7615959845,849.91,91.6217173549,104.3954163827,69.9877858911,142.2799904905,33.7990289385,61.9863469104,116.6092897622,129.56,67.2491562526,60.7139696646,180.6097152463,54.6207903973,69.8000747918,161.1752850544,66.9398716784,75.4019518909,65.89,37.4253209166,56.3623695752,43.3772833125,29.568346596,163.8452355039,80.5085247115,33.19,125.3139037147,141.802535676,125.8059227113,104.6973011839,69.63,202.99,113.8608102367,110.4815644828,117.947512848,57.95,77.2045259934,84.5484387161,126.28,85.6668105063,65.3591798038,56.9720018488,165.0423956068,27.4183067109,115.4136943185,72.9459339813,54.4442154621,,74.0528776593,205.38,92.4231462633,86.1716806892,186.791986392,25.3833357425,32.2196942326,159.8717234172,170.8465508754,167.55,25.9743453208,93.5259067631,96.69,102.486631274,31.1088586832,46.0103088938,,60.4202991923,29.1461125155,527.2,123.502384015,51.5949835862,29.5071554507,94.79,121.3163531495,82.6060735828,72.4530796884,15.2239406253,55.4046425502,45.92,97.6958172475,15.9593788383,56.8506389718,244.0,48.68,127.4434411088,170.52,263.1963226849,45.1778789749,75.18,145.9457514716,87.49,11.3140631474,642.82,103.4121274146,75.5659356222,45.2367616729,50.92,67.092631522,127.1848348382,44.2525051223,37.471778214,75.0660019576,32.8969549421,75.3837889443,50.7844866798,,54.7442102342,182.1666543288,59.6959768541,119.5090491753,270.5509331155,106.6222895722,29.2053711187,56.4801251861,63.8393762377,85.8549411457,29.8138251516,23.5890243976,276.11,14.7492207526,20.7994041137,52.7516554378,140.99,277.6718388233,82.92,46.9571087273,78.9,79.7651273281,12.7913223245,120.5813297236,97.8836729992,104.956221652,230.81,47.4235546047,96.5995005055,286.7708397866,97.6437222378,22.5586697514,102.1331881348,55.4187942631,85.8568393882,59.19,212.1211670299,47.5962045238,291.36,63.8463172678,104.95,43.7,86.2332248612,69.2728768539,67.5623674095,101.2235846735,69.575715642,43.0558100915,65.52,175.06,102.3555261722,94.419506524,138.34,32.6400467614,122.0525607528,42.1332223009,101.9794124282,88.4678293418,138.4027310096,65.92,64.0202892492,95.2451970634,92.9132291784,2635.74,136.3892059977,29.5707806778,17.220641467,47.8064290899,,238.28,16.1694220222,42.9483987704,58.1542269287,68.752886785,113.5637823644,132.31,71.6034693093,28.7185704145,82.1935506526,126.34,41.1479563655,14.0400113482,51.47,41.7994227849,18.3927793216,85.7031199916,64.6979133647,9.3317413129,21.9123763064,100.6423867562,137.4011504573,57.197276912,85.8480337783,134.9409474406,133.5043631324,35.6660438432,36.8680812615,17.8136181563,217.1123541983,79.9617372162,15.7701741788,158.7980991513,64.906809413,220.5,90.5863949657,102.4252459033,85.7713552548,92.3167460232,26.43,42.3382320926,79.0197759977,26.0311296683,62.189972014,26.68,76.0718450553,83.4293764497,85.6088692755,63.6397915684,30.76,26.6464762909,203.0201328538,106.7728528945,31.4935996727,46.8559370195,52.77,53.4227727764,26.9815721193,50.5261735473,29.6529081825,84.8830777379,40.3757129038,60.5803921569,30.44,63.8383999225,128.5513170761,161.3114707639,33.9823528041,40.4672284183,128.1269179645,44.1586333087,46.9553101848,21.7081655327,22.6390202149,160.72,33.9035238821,16.1968429872,62.9821748357,128.78,25.0323518603,108.5930834353,63.412066528,40.2586748885,79.6865750511,95.0752164289,47.6111558267,53.6943545174,15.8845474034,351.08,87.7420164833,36.7826079195,32.3219008786,45.5237454769,20.1033157268,24.3731394687,62.1774322099,28.6173163158,24.5586259123,47.9714827844,39.5038135746,27.682862988,17.1499614797,43.2738368634,56.3,39.4565966202,47.2614770021,34.3401512317,113.0317052199,35.151419071,33.5899138986,,12.5552451004,42.45,28.56,14.6397230433,136.93,23.7815161197,75.0374221525,53.3272819145,36.9448484514,25.6485099238,23.0221002431,43.4490791394,177.9079331619,20.63,18.86,23.7524318142,7.2182782986,12.6768560768
2019-02-04 00:00:00+00:00,168.7072590297,104.1909754258,1633.31,169.25,101.2609803517,1141.42,1132.8,129.2481655388,140.6050473044,95.5343536077,71.3877994805,28.2426402769,27.941168293,263.7846871961,213.8046201243,110.4495886956,48.0257278146,51.8372483479,181.5087967548,74.8372044762,115.0607763277,40.8537824665,47.7316341494,47.6141899299,36.0604032542,46.0832446324,109.8380281761,388.1007697716,62.3176152179,92.8915227322,254.74,71.3420936556,86.0107079423,49.2075113629,173.3675900221,148.5976979207,157.72,351.34,180.6570451414,154.0118380881,71.8168066583,74.2541910977,209.1281213696,242.9516367123,91.66,144.9556712742,261.9457821303,157.6538276861,81.1266193925,116.5247033811,99.0559602306,129.0074256064,173.8869438758,50.152811518,160.4198206441,117.5030976799,66.3413121916,193.6203057136,47.9466986831,167.9707810266,9.7837953917,109.0644665636,291.2789402494,63.7890873812,45.9700605616,96.0298458701,1860.99,50.0765639425,107.7444617417,101.9971585897,67.4543395105,102.9909847444,127.2269894225,45.1812406139,300.7382187155,192.0229182498,337.0,47.4343422348,140.7334993882,48.1798283161,193.7473457234,244.1255536948,176.6144135446,68.3939478623,120.8170021527,131.2886669204,219.2636986686,522.43,175.3082749056,68.1511433785,192.5087529236,84.09,46.4997996329,84.1756328409,70.2107109388,86.4644677579,37.93,135.8547752073,41.2877815101,171.2487974059,39.47,405.7402425322,63.6106697425,113.6387827606,38.195490285,66.520806168,90.2678895208,187.98,67.841474075,46.4532870839,42.2128269344,114.969118251,161.5249543381,274.3553501518,334.07,225.14,134.7939017634,163.3619661204,24.13,76.1063208968,167.4919061098,91.4547931657,387.5955462391,171.31,303.5840383831,281.04,98.1005938158,165.3000990597,79.9310531455,157.6038566891,415.105642543,109.2777282852,,65.632346182,76.9893813428,134.8307961391,37.3605966876,46.4028241447,172.933124309,154.8481729531,97.7045075623,94.2392824576,69.2992291837,45.8912188,42.9016946453,65.2206413794,71.8067750294,169.5412918035,113.965472941,51.0539528652,63.7168948892,170.6681331844,91.1725215524,113.9877885578,17.4846590122,,151.59,43.9123788768,115.5965521878,137.0531485818,74.4867000896,63.4376386478,159.0549181706,81.2500502496,47.0290053997,89.225438908,8.162370672,291.5719211021,179.8566528669,87.0555715087,63.3573877189,32.8065506171,123.1933670197,49.0018698575,70.4114876407,356.17,50.9949548165,73.882680754,78.348188689,87.6475526589,79.3096241862,170.1021979117,201.9624798844,98.9083691929,32.9523482203,42.2369222858,104.4737805965,74.247526399,88.43,62.7132790914,117.2153241253,21.8073150514,93.0951664685,52.23,425.4,74.8965363149,359.783445477,34.8390888405,53.2637835324,25.7795299842,186.7642932476,68.9459370944,71.0337185896,869.44,92.6143265073,104.4637379903,70.7360585256,144.2583912853,34.5280082861,62.2630716734,118.2643003797,129.02,67.1324380179,60.5766964773,181.9258509652,54.186449424,70.3730025065,162.253774096,67.6445019066,75.3920358004,64.985,37.1937046964,57.5067831706,42.9907626325,29.4829163811,163.1054610976,81.2067176094,33.94,126.2945274233,143.349364259,130.6769130432,105.3916826951,69.41,202.02,113.8899157608,108.6865595966,118.5234963241,58.18,77.7685682879,83.4070490608,123.75,86.013991096,66.322753146,56.2204927244,165.7751357756,27.467145875,116.0868026701,73.2341007277,55.1686827842,,74.0229895074,203.16,93.1240695046,86.7556975018,188.5251181251,24.8139898941,32.6675956937,159.6865061767,170.5599121728,169.05,26.2353454412,93.8893621302,98.54,103.4158381809,31.2347662681,46.1473025825,,60.5441698577,29.1755629492,527.92,123.697044562,51.5454016301,29.931122837,97.56,120.0544895705,83.2388430274,73.3445386191,15.3209702023,55.8558673292,46.54,98.5595912415,15.9305886179,57.5701442367,244.54,49.69,128.6869813179,173.29,267.6789139854,45.1495009102,75.39,154.243214454,88.62,11.6581050328,642.52,103.2041344373,76.3319061197,46.0548733202,51.53,67.2290580785,127.4769004418,44.3193518068,37.2153248754,75.2981648503,33.1471218998,75.7171719859,51.0002569979,,54.7540457014,184.2974323431,60.2979857294,119.3002389554,271.0388608197,106.454364899,29.0090324893,56.6918053827,64.530385413,85.5413515878,29.8425014823,23.8118365377,280.8,14.8839168325,21.0618265021,53.1766825096,140.97,277.1919220631,81.6,46.4890315035,80.14,80.6551011617,12.8777501781,122.1334547352,98.3785250336,104.3730766216,230.29,47.9714148829,97.2160305969,292.7811832217,99.4655781113,22.6669828755,103.7809779327,55.6124985422,86.1016410516,61.34,214.9114510827,47.682551196,289.04,65.136827936,106.3,43.91,86.4092110344,69.4407512525,67.7864710222,101.6560800829,70.7579961163,43.3411999065,67.04,176.55,103.4501849452,94.796720287,143.25,32.9759310198,120.4260968671,42.6381606645,104.1068168216,89.0233114163,139.1161471488,65.96,63.5503745081,94.4810409874,92.5773387167,2628.45,136.4484755882,29.6859541176,17.3924660493,47.7666318544,,239.56,16.3148304936,43.0359294744,59.7078907527,69.2756099236,114.2863619959,132.67,70.5155712949,29.088253909,82.8706465212,129.39,41.1871448954,13.8374669222,52.08,42.4945901869,18.6214463077,85.2911800694,65.8258476243,9.3894634241,22.4212836614,101.7183094115,140.766239136,57.4703414906,86.3725232066,134.0946417863,134.0877402191,36.3278064955,36.2012167425,17.74614233,214.5436129525,80.4732405174,15.9180195617,161.1045856266,65.5133279023,218.43,90.9951603403,101.6409040183,87.6353067488,91.1140483444,27.17,41.5206662315,79.7068203395,25.4869925793,62.5662961271,26.53,76.6209959124,82.8635853185,86.4872092476,63.4951556785,30.83,26.7944574625,207.899620468,107.5749117913,31.9565989941,47.1234021991,53.17,53.5725282598,26.429115798,51.1306935704,29.8908452592,84.7668658802,40.6132170974,61.5215686275,30.19,63.5049889244,130.9775431522,162.0819893074,34.2886673746,40.2413739525,130.2111494363,44.9650938724,47.6554100675,21.7368927037,22.9809993722,162.84,33.9035238821,16.3006689038,63.099605864,127.88,25.2263259158,108.7428532267,63.8019142904,40.4452394795,80.3138740429,95.8873233512,47.9410476747,53.6359910886,15.9899334236,330.41,89.1736372078,36.6397813291,31.6774457997,45.4058083125,20.5473269294,24.4779496854,62.8922278872,29.0712528217,24.3822975252,48.306947699,39.426676521,27.8381665671,17.3554621074,43.7463446362,56.6,39.6929226294,48.3407301618,34.6189347151,111.8309019946,35.074690189,33.5223867885,,12.6833598464,42.36,28.29,14.8132023157,136.62,23.9109141864,75.1457865537,53.8459380605,36.4413243277,25.544593309,22.667028251,43.9187471027,177.6135947736,20.7,18.93,24.0184590506,7.3140114326,12.8050046996
2019-02-05 00:00:00+00:00,171.5937540309,105.6492943555,1658.81,171.16,100.8141693113,1151.87,1145.99,129.2481655388,141.6285328078,94.9593738196,72.122477449,28.1448472011,27.9600410848,261.916036118,214.7497338422,111.2992009163,48.796559285,51.9331721975,181.4698526371,75.1097999914,114.8109366597,40.5361163917,47.7413258518,47.8180011791,36.4330699183,45.995652404,109.6534917418,400.9853242945,62.0744150336,93.7050709423,254.82,71.9423512712,86.226199979,48.530121826,173.3871188974,149.3646923395,158.99,355.81,182.7238595476,154.7693539956,71.5901658483,75.3510313075,209.5539433802,245.3652947477,92.27,145.7003904669,259.9050462119,157.820160155,81.9874580176,118.1189225057,99.5619435245,129.3509619125,173.9552879862,50.3592016888,161.8817505081,117.7573275658,68.0690527873,194.5003540539,48.950211797,169.4348998036,10.1862629788,108.9848501996,291.9516398804,63.556810322,45.9045361421,96.2555214045,1902.26,49.9891702881,108.6640024357,102.4705548005,65.1721584307,104.0346164156,128.3157289408,45.0538591071,300.0857509322,186.4042958696,340.7,47.1540659665,142.3600231575,48.4060246931,194.0315189494,239.4338706553,173.929298521,67.7386647925,119.2562593664,131.8572283093,222.817019212,522.89,177.4954222892,68.6089817105,192.9939609321,85.11,46.6145903335,84.8274141018,70.5305554254,86.8621426699,37.75,135.3448171974,41.2780575861,172.5528964643,39.37,405.3325414416,63.1715717001,115.1650431887,38.4115059113,67.3594695504,90.4840529658,187.02,68.1239439599,45.8529373992,42.7239239421,115.1488823345,161.2303978595,274.0895877849,336.99,228.35,134.2387935776,164.3800416523,23.31,76.3136143779,166.4373821937,91.8504924607,388.0858135697,170.11,301.0538406518,281.87,97.0838539121,167.2325642465,79.410553598,157.0890055427,417.9492390537,108.7447607357,,64.9047148496,76.5437400263,150.5249146586,37.7156807045,47.4542776204,174.9584586399,155.4095382051,98.3904970838,95.4270900803,69.1537648067,45.8427489871,42.5701815503,63.9581169589,71.2922439144,170.0602158313,113.8682244787,51.2878770479,64.1993793272,168.332088065,92.011774783,115.2296788611,17.5894145945,,152.42,43.9512738094,115.0019197177,138.0013398663,74.5350053426,64.6599994593,161.1338086178,82.3712032015,47.2248779753,89.0339474627,8.2092808482,296.2767796523,180.8409283163,87.2124283943,62.9458546425,32.7681354524,123.330205098,49.1965534882,70.3324734871,358.21,51.0144259715,74.1795521867,78.9745320738,88.9447879316,80.0736294581,171.9822696553,201.7693806589,99.5076352358,33.1667041224,42.9885718268,105.2111731756,74.1382365836,92.52,62.9223550333,117.453566654,22.0490812937,92.8886161784,52.21,421.04,74.9158470114,373.5803716826,35.2748250283,53.1959562657,25.7606921837,188.8616774288,68.7616933806,70.9754066028,869.42,92.0596331575,104.2197322489,70.8915437484,145.2960818982,34.8038383095,62.5684231361,117.6042663834,130.09,67.4145070852,60.4884494284,184.0496154207,54.186449424,71.6062536888,162.9596941961,67.7032210923,75.6696863334,63.735,37.338464834,57.1022921584,40.4397261446,29.4829163811,164.2397818539,81.8557419933,34.37,127.7360442748,142.3776386107,130.1927781015,106.8865317816,66.85,204.83,113.8025991885,109.8109033165,119.0994798002,57.61,78.0555371745,83.2929100953,122.87,86.013991096,66.7949040837,56.7436952793,166.8009720118,27.6429668657,115.325897577,74.4265148509,54.9900470061,,74.2521320052,207.98,93.9434586458,87.4175832227,189.9512379512,25.1271301107,32.6675956937,158.3217475621,172.4675421594,170.22,25.993678663,94.1644094351,98.1,103.7777398184,31.2831922624,47.29217841,,61.2778653376,29.4406168521,526.65,122.3149546786,52.5568735359,30.028586604,98.71,123.021840643,84.5637040519,74.4123300856,15.4179997793,56.2206873633,46.57,98.6489471719,15.7002668547,57.8715586044,243.51,50.08,128.2886598447,173.78,269.8519962898,45.5373344609,75.64,148.7700053036,89.46,11.667934801,652.84,104.2837170336,76.773812176,45.6313802322,51.84,67.082886768,126.3183735476,44.6726842818,37.8268674522,75.801184451,33.0797692573,76.9330395495,51.0492957065,,53.5147768387,186.2299984491,59.5988786485,117.3612869137,272.253701226,106.4642428209,28.9697647635,56.9034855793,59.6834496263,86.4233222194,29.9476480282,24.2477733336,279.08,14.8261899411,21.4700391062,53.3119183961,141.91,277.8018162792,81.4,46.7180905704,81.97,80.7626804164,12.7721161349,124.7730558696,99.5234767995,103.9876078727,232.65,48.2501508139,96.6092866975,294.1342458547,99.5237224476,22.4503566273,101.1306172337,55.6318689701,85.6707901241,61.94,217.1059449462,46.8670548476,294.04,65.641388498,107.29,44.15,87.631337237,69.8554997668,67.8546764696,102.5702181072,72.2085251015,42.9416541655,68.17,178.87,104.6138762535,94.8160645826,141.0,32.788230993,123.1755953405,42.8129470211,105.0005209504,89.1694909096,140.503888132,66.04,63.3937362611,94.6181972062,93.9505379571,2612.37,136.66579742,29.5899762511,17.4879241505,47.8362770165,,235.83,16.4311572707,43.142911446,60.2585564118,69.847646566,116.9094250419,132.93,70.8518306812,29.097982422,84.1659603567,129.14,41.304710485,13.4231715053,51.81,42.9017596652,18.7009826507,85.1440586687,66.0237308278,9.3894634241,22.3723502619,102.135108278,141.1146950643,57.3435615077,88.1736001112,134.3236421398,134.2657196693,36.5747328583,36.4489092781,17.8425363676,215.3152120339,80.7978483816,15.7110360256,161.2144183159,65.7839284591,224.03,92.5604326284,102.7193741102,88.3552456856,93.1120783592,27.17,41.8029211122,78.9520392315,25.6521770527,62.4987507734,27.13,76.6691670403,82.8635853185,87.5607358801,64.1315535942,31.08,26.4984951194,208.3718289468,108.44628442,31.6672244182,46.7172513708,53.34,54.2913545801,26.9815721193,51.7677146701,29.9404154835,84.8056031661,40.2668568151,62.4862745098,31.23,63.4559578953,130.9485444342,161.8674145231,34.2236915566,40.202094915,130.1239025375,44.5716984755,47.4803850968,21.9284071769,23.0591660368,162.41,33.8551041107,16.4516884188,63.3540397586,126.9,25.2748194297,111.6384025276,64.7812879375,40.7201767714,79.7061781446,95.9655987172,47.8828314662,54.8810775702,16.0186750654,344.28,89.8077779314,36.8873474192,31.9253131377,46.0249784258,20.1883391485,24.5732317005,62.2851411475,29.4672399863,24.2549492457,48.7114789195,43.2738870693,28.1293607781,17.4862352342,44.0121302584,56.85,40.1360338967,48.6350719326,34.4695864204,121.2127873562,35.11305463,33.4645064085,,12.7917646314,43.55,29.04,15.0348702749,137.64,23.9940986579,74.5153027651,53.2518410206,37.1719279582,25.563487239,22.9645210011,44.6855519409,178.0845361949,20.9,19.1,23.9614532142,7.4767577603,12.9331533225
